order_id,date,region,product,quantity,unit_price,discount,payment_method
105549,2025-05-21,West,Laptop,1,61586.8,0.21,Wallet
100995,2025-01-27,East,Laptop,1,63631.97,0.19,UPI
103157,2025-03-21,West,Camera,1,39927.8,0.21,Card
101508,2025-02-07,North,Tablet,1,19175.79,0.13,Wallet
100169,2025-01-05,East,Laptop,1,63852.18,0.07,COD
101554,2025-02-08,East,Camera,1,38923.26,0.17,Card
103305,2025-03-25,West,Laptop,1,56143.58,0.16,UPI
105041,2025-05-07,North,Smartwatch,1,7441.37,0.35,COD
101918,2025-02-18,South,Smartwatch,1,8204.37,0.03,UPI
103499,2025-03-30,South,Laptop,1,64082.37,0.35,Wallet
100115,2025-01-04,East,Phone,1,27176.07,0.09,Card
106345,2025-06-09,South,Tablet,1,19582.12,0.19,UPI
105764,2025-05-26,South,Tablet,2,19171.43,0.06,UPI
105664,2025-05-23,East,Phone,1,27483.55,0.3,Card
102228,2025-02-25,North,Phone,1,28609.18,0.25,COD
103587,2025-04-01,North,Headphones,1,3235.83,0.34,Card
104525,2025-04-24,East,Smartwatch,2,7125.0,0.19,UPI
100729,2025-01-19,North,Camera,1,44309.56,0.07,Card
101198,2025-02-01,West,Smartwatch,3,7463.8,0.29,UPI
104072,2025-04-13,South,Headphones,1,3082.78,0.2,Wallet
106492,2025-06-13,West,Camera,2,46474.04,0.35,Wallet
100984,2025-01-27,East,Phone,1,25978.62,0.26,UPI
101253,2025-02-02,North,Smartwatch,1,8268.84,0.24,Wallet
106525,2025-06-13,South,Phone,1,29592.21,0.19,COD
101576,2025-02-09,North,Tablet,1,20083.74,0.27,COD
104534,2025-04-25,West,Laptop,1,62746.36,0.08,UPI
106975,2025-06-25,South,Camera,1,41316.64,0.06,COD
105037,2025-05-07,North,Phone,1,30136.31,0.24,UPI
105915,2025-05-29,North,Tablet,1,19641.77,0.27,UPI
103039,2025-03-18,West,Headphones,1,2794.14,0.2,Card
107026,2025-06-26,North,Laptop,1,53619.43,0.24,Card
101177,2025-01-31,North,Camera,6,45971.09,0.2,UPI
106817,2025-06-21,North,Laptop,1,53141.73,0.2,Card
103119,2025-03-20,South,Phone,1,28319.67,0.22,COD
102336,2025-02-28,West,Camera,1,42775.63,0.27,Card
102966,2025-03-16,West,Headphones,1,3272.05,0.35,Card
102136,2025-02-23,West,Tablet,1,21113.24,0.13,Card
103961,2025-04-10,West,Phone,2,25652.29,0.16,UPI
106887,2025-06-23,North,Laptop,1,61249.31,0.11,COD
103112,2025-03-20,West,Headphones,1,3385.06,0.25,Card
106831,2025-06-21,West,Phone,6,30013.83,0.07,Card
104991,2025-05-06,East,Camera,1,36821.59,0.21,UPI
101875,2025-02-17,West,Headphones,2,2775.63,0.15,UPI
106834,2025-06-21,South,Camera,2,40639.27,0.09,UPI
102159,2025-02-24,South,Headphones,1,2738.48,0.18,Card
106657,2025-06-17,East,Camera,1,44026.82,0.23,Card
106048,2025-06-02,North,Tablet,1,21399.51,0.29,COD
104716,2025-04-29,East,Smartwatch,1,8731.32,0.2,Card
103791,2025-04-06,South,Tablet,1,19137.4,0.1,UPI
100147,2025-01-04,West,Phone,1,26251.21,0.11,UPI
101422,2025-02-06,North,Tablet,1,20426.77,0.15,Card
103092,2025-03-19,South,Phone,1,30455.38,0.19,Card
102538,2025-03-05,North,Smartwatch,1,7682.61,0.02,Card
104760,2025-04-30,North,Tablet,1,21927.59,0.21,Card
104999,2025-05-07,West,Headphones,1,3142.78,0.26,UPI
105872,2025-05-28,North,Smartwatch,1,7466.47,0.13,Wallet
101454,2025-02-06,North,Smartwatch,1,7099.7,0.24,UPI
106463,2025-06-12,North,Camera,2,43924.58,0.35,Wallet
101379,2025-02-05,North,Tablet,5,21020.46,0.03,COD
106567,2025-06-14,North,Smartwatch,3,7968.54,0.06,COD
101624,2025-02-10,East,Tablet,1,18536.14,0.16,UPI
106259,2025-06-07,East,Tablet,1,19717.95,0.14,Card
104148,2025-04-15,North,Phone,2,29529.19,0.16,UPI
104762,2025-04-30,North,Phone,1,31568.38,0.1,UPI
105129,2025-05-10,East,Laptop,1,51021.06,0.23,COD
102730,2025-03-10,South,Tablet,2,19440.0,0.05,COD
101548,2025-02-08,North,Phone,1,31807.51,0.23,UPI
106510,2025-06-13,South,Tablet,2,20383.45,0.16,COD
105641,2025-05-23,West,Phone,1,29182.92,0.35,UPI
105077,2025-05-08,South,Camera,1,43623.22,0.13,COD
105808,2025-05-27,South,Tablet,1,21642.46,0.05,Wallet
101102,2025-01-30,West,Phone,1,30514.9,0.06,Wallet
106378,2025-06-10,North,Headphones,1,2726.49,0.21,Wallet
103585,2025-04-01,North,Laptop,1,60946.46,0.02,Wallet
100313,2025-01-08,North,Smartwatch,1,7647.66,0.06,Card
102275,2025-02-27,South,Laptop,3,61395.59,0.11,COD
105140,2025-05-10,South,Smartwatch,1,8660.66,0.06,COD
102886,2025-03-14,South,Smartwatch,1,7436.35,0.31,Card
106313,2025-06-08,South,Phone,1,29376.81,0.35,Card
106392,2025-06-10,North,Headphones,1,2960.55,0.35,Card
104204,2025-04-17,North,Camera,1,44919.08,0.29,Card
105389,2025-05-17,North,Smartwatch,1,8413.78,0.16,Card
100751,2025-01-20,West,Phone,1,29400.48,0.13,UPI
100218,2025-01-06,East,Tablet,1,21514.51,0.35,Card
103283,2025-03-24,East,Camera,1,48402.16,0.22,UPI
106938,2025-06-24,North,Smartwatch,1,8549.11,,Wallet
106885,2025-06-23,South,Camera,5,47179.9,0.21,Card
105049,2025-05-08,East,Laptop,1,56048.75,0.11,COD
105792,2025-05-26,West,Smartwatch,1,7663.23,0.12,COD
100906,2025-01-25,South,Tablet,1,17479.72,0.35,Wallet
102165,2025-02-24,North,Laptop,1,60206.93,0.11,Wallet
106893,2025-06-23,South,Tablet,1,18996.35,0.12,UPI
105086,2025-05-09,East,Smartwatch,1,8961.25,0.35,UPI
101328,2025-02-03,West,Tablet,1,19288.74,0.26,Wallet
100863,2025-01-23,West,Smartwatch,1,8630.0,0.26,Wallet
105014,2025-05-07,East,Smartwatch,1,7558.24,0.19,Wallet
105183,2025-05-11,North,Phone,1,31190.07,0.35,Wallet
101373,2025-02-04,West,Smartwatch,1,7061.11,0.06,Wallet
101819,2025-02-15,North,Camera,11,43811.48,0.33,COD
103983,2025-04-11,West,Headphones,1,2983.34,0.02,UPI
106046,2025-06-02,North,Smartwatch,1,8162.66,0.31,COD
106238,2025-06-06,South,Laptop,1,53481.69,0.35,UPI
100847,2025-01-23,South,Tablet,1,20658.18,0.24,Wallet
100203,2025-01-06,East,Phone,1,29577.49,0.04,UPI
106953,2025-06-25,North,Smartwatch,1,7987.73,0.28,Card
102340,2025-02-28,West,Headphones,1,3271.85,0.22,Wallet
101038,2025-01-28,North,Phone,1,31900.58,0.09,Card
102949,2025-03-16,West,Laptop,1,67134.82,0.23,COD
100871,2025-01-23,South,Smartwatch,1,8503.49,0.18,Card
103321,2025-03-25,North,Laptop,1,51810.66,0.23,COD
100372,2025-01-09,West,Laptop,1,64784.14,0.24,Card
107105,2025-06-28,East,Phone,1,30263.0,0.19,Wallet
106088,2025-06-03,South,Headphones,3,2565.4,0.16,COD
105976,2025-05-31,East,Phone,1,25789.08,0.19,Wallet
104847,2025-05-02,West,Tablet,1,22544.91,0.09,Wallet
101825,2025-02-16,West,Smartwatch,1,8007.95,0.3,Wallet
100784,2025-01-21,South,Phone,1,28956.19,0.13,COD
101683,2025-02-12,South,Phone,2,26145.11,0.21,Card
101745,2025-02-14,South,Camera,1,46186.58,0.12,COD
100758,2025-01-20,North,Tablet,1,19252.0,0.2,UPI
105767,2025-05-26,North,Tablet,1,19493.57,0.35,Wallet
102656,2025-03-08,West,Headphones,1,3089.25,0.17,COD
101899,2025-02-18,West,Smartwatch,2,7366.05,0.04,UPI
104400,2025-04-22,West,Laptop,1,62776.03,0.04,UPI
103610,2025-04-01,East,Phone,1,30376.68,0.35,UPI
102899,2025-03-14,East,Camera,1,46719.69,0.2,COD
106011,2025-06-01,South,Smartwatch,1,7043.21,0.24,COD
103882,2025-04-08,North,Headphones,2,3060.38,0.1,COD
106543,2025-06-14,East,Camera,1,44169.15,0.32,Wallet
106828,2025-06-21,East,Headphones,2,3169.53,0.05,COD
101213,2025-02-01,North,Camera,1,50997.5,0.01,UPI
103168,2025-03-21,East,Headphones,1,3040.39,0.08,COD
105241,2025-05-12,North,Headphones,1,3166.19,0.17,Wallet
102805,2025-03-12,South,Headphones,1,3326.06,0.13,COD
101165,2025-01-31,North,Camera,2,47903.66,0.23,Wallet
104060,2025-04-13,East,Headphones,1,3297.08,0.2,COD
105249,2025-05-13,East,Tablet,6,21967.3,0.13,Wallet
103249,2025-03-23,East,Camera,1,47861.75,0.18,Wallet
104839,2025-05-02,North,Phone,1,28548.8,0.21,UPI
105069,2025-05-08,East,Smartwatch,1,8947.52,0.33,COD
102037,2025-02-21,East,Headphones,1,2858.82,0.35,COD
101564,2025-02-08,West,Headphones,1,3321.31,0.35,Card
102578,2025-03-06,North,Camera,1,47551.34,0.12,Card
104100,2025-04-14,South,Headphones,1,2688.83,0.35,COD
100724,2025-01-19,East,Phone,1,28547.99,,UPI
106346,2025-06-09,South,Smartwatch,1,8084.05,0.08,Wallet
102000,2025-02-20,East,Phone,1,29801.42,0.1,UPI
105957,2025-05-30,East,Smartwatch,5,7038.75,0.26,UPI
101851,2025-02-16,North,Headphones,4,2524.28,0.25,Wallet
106736,2025-06-19,North,Camera,1,49346.19,0.35,COD
101216,2025-02-01,South,Camera,1,47532.2,0.13,COD
103555,2025-03-31,West,Smartwatch,3,8402.99,0.12,UPI
102305,2025-02-27,North,Phone,1,30434.77,0.26,UPI
104278,2025-04-19,North,Tablet,1,18531.26,0.05,UPI
104198,2025-04-17,North,Camera,1,48357.99,0.21,Wallet
100553,2025-01-14,East,Phone,1,26566.8,0.16,UPI
105347,2025-05-15,North,Laptop,6,57996.99,0.33,UPI
102402,2025-03-02,South,Phone,1,34275.89,0.03,COD
104292,2025-04-19,West,Laptop,1,70465.73,0.04,Card
100250,2025-01-07,West,Laptop,1,65552.29,0.01,Wallet
103052,2025-03-18,South,Laptop,1,62439.5,0.24,UPI
102615,2025-03-07,South,Phone,1,27271.29,0.32,COD
105899,2025-05-29,South,Phone,1,33565.92,0.17,COD
106604,2025-06-15,South,Tablet,1,18415.69,0.04,COD
106658,2025-06-17,East,Laptop,1,57728.8,0.26,Card
105513,2025-05-20,South,Camera,1,47145.6,0.1,UPI
105571,2025-05-21,East,Headphones,1,2959.93,0.26,COD
103724,2025-04-04,West,Tablet,2,21725.52,0.15,Card
103826,2025-04-07,West,Phone,1,28828.69,0.35,Card
100116,2025-01-04,South,Headphones,2,3397.45,0.12,Wallet
102577,2025-03-06,East,Laptop,1,66158.87,0.07,Card
101913,2025-02-18,South,Laptop,2,57199.08,0.04,COD
103472,2025-03-29,East,Phone,1,29030.63,0.13,COD
106092,2025-06-03,East,Camera,3,49103.09,0.05,Card
105823,2025-05-27,West,Smartwatch,1,7959.36,0.35,COD
100537,2025-01-13,East,Phone,1,29902.05,0.25,Wallet
104590,2025-04-26,East,Camera,1,46101.72,0.13,UPI
104023,2025-04-12,East,Laptop,1,62406.84,0.35,UPI
105205,2025-05-12,West,Laptop,1,60237.29,0.23,Wallet
103946,2025-04-10,East,Camera,1,42776.93,0.24,Wallet
106620,2025-06-16,North,Smartwatch,1,7334.84,0.15,Wallet
101125,2025-01-30,South,Camera,3,41386.3,0.2,Wallet
102800,2025-03-12,North,Phone,2,31185.19,0.15,Card
102407,2025-03-02,North,Smartwatch,1,8053.74,0.29,COD
104290,2025-04-19,North,Phone,1,29217.56,0.11,COD
104319,2025-04-20,South,Phone,1,24060.53,0.12,Card
102093,2025-02-22,East,Headphones,2,3218.27,0.11,UPI
100134,2025-01-04,North,Laptop,1,66612.58,0.24,COD
102011,2025-02-20,East,Camera,1,42392.65,0.21,UPI
106305,2025-06-08,West,Laptop,2,48737.84,0.35,COD
100823,2025-01-22,North,Tablet,1,19806.32,0.11,COD
105584,2025-05-21,South,Phone,6,26774.69,0.26,COD
106017,2025-06-01,North,Camera,1,41589.83,0.1,Card
103169,2025-03-21,West,Phone,1,29707.39,0.35,COD
101620,2025-02-10,South,Tablet,1,18439.19,0.14,COD
101822,2025-02-16,West,Phone,2,27742.4,0.18,Card
101197,2025-02-01,East,Headphones,1,3280.62,0.16,Wallet
101242,2025-02-02,North,Smartwatch,3,8562.74,0.28,UPI
104524,2025-04-24,South,Smartwatch,1,9056.08,0.05,Card
104794,2025-05-01,West,Headphones,4,2635.88,0.12,UPI
103735,2025-04-05,West,Headphones,1,3654.05,0.25,Wallet
103761,2025-04-05,South,Phone,1,26178.01,0.17,Card
105298,2025-05-14,South,Headphones,1,3159.76,0.3,Wallet
101837,2025-02-16,East,Camera,1,49092.1,0.17,UPI
104171,2025-04-16,South,Headphones,1,3216.32,0.09,COD
105017,2025-05-07,South,Camera,1,40338.81,0.35,COD
106800,2025-06-20,North,Phone,2,30237.09,0.06,UPI
104154,2025-04-15,West,Tablet,1,19105.26,0.09,UPI
105665,2025-05-23,North,Camera,1,40932.82,0.17,UPI
105083,2025-05-08,North,Phone,1,31428.77,0.08,Card
101070,2025-01-29,East,Laptop,1,51433.98,0.32,Card
106464,2025-06-12,North,Smartwatch,1,7449.04,0.04,UPI
101950,2025-02-19,South,Camera,1,38842.01,0.2,UPI
106295,2025-06-08,East,Phone,2,25288.53,0.23,Card
100761,2025-01-20,North,Headphones,1,2942.02,0.13,COD
103257,2025-03-23,North,Laptop,2,51289.19,0.3,Card
100900,2025-01-24,South,Headphones,2,2803.07,0.17,COD
101550,2025-02-08,South,Camera,1,41279.58,0.34,UPI
101692,2025-02-12,North,Phone,1,32427.65,0.15,COD
103553,2025-03-31,South,Smartwatch,1,7412.0,0.35,COD
101499,2025-02-07,West,Tablet,2,19714.9,0.14,COD
100438,2025-01-11,West,Camera,1,47670.01,0.12,Wallet
102392,2025-03-01,East,Laptop,1,66368.59,0.05,Card
103964,2025-04-10,South,Smartwatch,1,7885.49,0.05,COD
104086,2025-04-14,West,Smartwatch,1,7265.13,0.05,Card
102401,2025-03-02,North,Headphones,1,2849.74,0.35,COD
102134,2025-02-23,East,Laptop,1,52705.26,0.2,Wallet
100596,2025-01-15,South,Tablet,1,18820.76,0.21,UPI
104282,2025-04-19,North,Laptop,1,62435.66,0.04,UPI
103099,2025-03-20,East,Phone,1,27361.01,0.35,COD
104049,2025-04-13,West,Phone,1,30093.0,0.19,UPI
102973,2025-03-16,South,Camera,1,42110.09,0.06,COD
105314,2025-05-14,East,Tablet,1,18679.32,0.2,COD
106788,2025-06-20,East,Tablet,1,22913.03,0.24,UPI
100545,2025-01-14,West,Tablet,1,18747.91,0.21,COD
100627,2025-01-16,West,Camera,3,47256.69,0.04,COD
102098,2025-02-22,South,Tablet,3,18822.02,0.24,COD
102993,2025-03-17,East,Camera,5,47374.05,0.18,COD
100555,2025-01-14,East,Laptop,1,55961.17,0.19,COD
100538,2025-01-13,South,Smartwatch,1,7624.83,0.26,Wallet
104203,2025-04-17,South,Tablet,2,22149.75,0.12,Wallet
105135,2025-05-10,North,Phone,1,26501.57,0.13,UPI
101230,2025-02-01,East,Phone,1,30458.55,0.15,Card
105583,2025-05-21,North,Tablet,1,20132.57,0.04,Card
103492,2025-03-30,North,Smartwatch,1,8924.45,0.22,UPI
103868,2025-04-08,South,Tablet,1,19306.08,0.03,COD
106891,2025-06-23,South,Headphones,1,2710.27,0.22,Wallet
103057,2025-03-19,West,Smartwatch,1,8008.36,0.06,COD
106742,2025-06-19,East,Tablet,4,20299.33,0.15,UPI
105833,2025-05-27,North,Camera,1,46152.13,0.08,Wallet
105896,2025-05-29,South,Headphones,1,3177.41,0.31,Wallet
106091,2025-06-03,East,Camera,1,45791.88,0.28,UPI
101406,2025-02-05,North,Tablet,1,20573.51,0.23,Wallet
104930,2025-05-05,East,Camera,2,50778.67,0.15,Card
102394,2025-03-01,West,Smartwatch,4,9585.63,0.21,COD
103576,2025-04-01,South,Camera,1,38543.66,0.17,Card
105991,2025-05-31,South,Camera,1,42672.54,0.07,UPI
101570,2025-02-09,West,Headphones,1,2940.24,0.33,Card
105312,2025-05-14,South,Camera,1,47479.91,0.13,COD
104898,2025-05-04,West,Laptop,2,59039.43,0.31,COD
102570,2025-03-06,East,Headphones,1,2881.71,0.24,UPI
104206,2025-04-17,South,Smartwatch,1,6552.92,0.03,Wallet
101155,2025-01-31,West,Tablet,1,19094.03,0.16,Card
102699,2025-03-09,East,Tablet,1,20241.32,0.13,UPI
105828,2025-05-27,South,Headphones,1,2866.06,0.12,Card
101262,2025-02-02,North,Smartwatch,2,6986.35,0.12,COD
102680,2025-03-09,South,Headphones,1,2711.08,0.1,COD
101703,2025-02-12,South,Laptop,1,52461.58,0.13,UPI
100285,2025-01-08,East,Phone,1,29156.68,0.2,Card
104332,2025-04-20,North,Smartwatch,1,7340.84,0.2,COD
105911,2025-05-29,East,Laptop,1,56771.92,0.21,Card
103525,2025-03-30,East,Smartwatch,1,8103.7,0.23,UPI
100925,2025-01-25,South,Headphones,1,2534.17,0.15,UPI
104741,2025-04-30,East,Tablet,1,21130.15,0.35,Wallet
102900,2025-03-14,East,Tablet,1,18827.56,0.15,Card
106659,2025-06-17,North,Smartwatch,1,9315.95,0.05,COD
102978,2025-03-17,West,Laptop,1,60102.64,0.13,Wallet
101907,2025-02-18,South,Phone,1,29208.46,0.35,Card
106191,2025-06-05,South,Phone,1,29811.56,0.16,COD
100895,2025-01-24,East,Tablet,1,19899.65,0.16,Wallet
101651,2025-02-11,North,Tablet,1,19211.45,0.31,UPI
102233,2025-02-25,East,Tablet,1,21479.87,0.14,COD
102257,2025-02-26,East,Camera,1,45488.34,0.05,Wallet
106380,2025-06-10,West,Phone,1,31504.61,0.03,UPI
102406,2025-03-02,East,Camera,1,46508.26,0.27,COD
101988,2025-02-19,East,Headphones,1,3273.97,0.16,Wallet
106083,2025-06-03,North,Tablet,1,18413.85,0.34,Card
101332,2025-02-03,West,Tablet,1,21787.39,0.21,UPI
105483,2025-05-19,West,Camera,1,41937.18,0.25,COD
102854,2025-03-13,West,Smartwatch,1,7600.66,0.16,UPI
103900,2025-04-09,North,Headphones,5,2737.62,0.03,Card
106109,2025-06-03,North,Headphones,1,3125.5,0.26,Card
105132,2025-05-10,North,Smartwatch,1,8061.5,0.12,UPI
107043,2025-06-27,West,Headphones,1,2532.19,0.03,COD
105746,2025-05-25,South,Laptop,1,56490.87,0.18,Card
103271,2025-03-23,South,Camera,2,43197.64,0.3,COD
106733,2025-06-19,East,Tablet,1,23133.68,0.05,Wallet
104427,2025-04-22,South,Phone,1,32083.16,0.23,Card
103399,2025-03-27,East,Smartwatch,1,8253.74,0.27,COD
102695,2025-03-09,West,Tablet,1,22022.22,0.33,UPI
104998,2025-05-06,South,Laptop,1,59356.18,0.09,COD
104388,2025-04-21,West,Tablet,4,21428.43,0.15,Card
101518,2025-02-08,East,Camera,1,46688.66,0.2,UPI
101714,2025-02-13,South,Headphones,1,2823.99,0.2,UPI
101264,2025-02-02,North,Smartwatch,1,8387.85,0.27,COD
107014,2025-06-26,West,Headphones,1,2986.2,0.35,COD
107022,2025-06-26,East,Camera,1,42258.99,0.11,COD
105737,2025-05-25,West,Camera,1,50417.07,0.31,COD
102606,2025-03-07,East,Phone,1,30123.56,0.35,UPI
104736,2025-04-30,South,Phone,3,28281.4,0.11,UPI
102043,2025-02-21,South,Laptop,1,58722.75,0.35,Card
100607,2025-01-16,North,Camera,1,45411.31,0.21,UPI
106326,2025-06-08,North,Phone,4,29279.83,0.13,Card
103941,2025-04-10,East,Tablet,1,20071.27,0.11,COD
103849,2025-04-07,North,Phone,1,29672.87,0.2,Wallet
105458,2025-05-18,South,Laptop,1,60390.03,0.16,Card
104285,2025-04-19,West,Camera,3,42905.66,0.21,Wallet
105206,2025-05-12,East,Tablet,1,20737.75,0.19,Card
106586,2025-06-15,South,Laptop,1,54540.3,0.1,Wallet
100311,2025-01-08,South,Smartwatch,1,8089.89,0.35,COD
101936,2025-02-18,South,Laptop,1,60488.82,0.28,Wallet
103690,2025-04-03,North,Camera,1,48877.56,0.18,UPI
104376,2025-04-21,North,Headphones,1,3026.56,0.26,Card
103486,2025-03-30,North,Smartwatch,1,7862.85,0.16,Wallet
104382,2025-04-21,North,Headphones,1,2965.54,0.35,COD
105445,2025-05-18,West,Headphones,1,3195.99,0.35,COD
103467,2025-03-29,South,Headphones,1,2852.01,0.09,Wallet
103423,2025-03-28,South,Smartwatch,1,8758.89,0.16,COD
100331,2025-01-09,West,Tablet,1,17565.27,0.26,UPI
101297,2025-02-03,South,Headphones,1,2763.21,0.09,Card
106785,2025-06-20,South,Laptop,1,59707.89,0.17,UPI
102065,2025-02-22,North,Smartwatch,2,7114.47,0.26,UPI
104165,2025-04-16,South,Laptop,1,59135.65,0.03,Card
103740,2025-04-05,North,Tablet,1,19118.76,0.11,UPI
102378,2025-03-01,West,Smartwatch,1,6536.87,0.23,COD
103225,2025-03-22,East,Laptop,1,65174.17,0.01,UPI
106966,2025-06-25,South,Camera,9,41658.44,0.03,Wallet
101909,2025-02-18,North,Headphones,1,2742.0,0.08,Wallet
101404,2025-02-05,West,Laptop,3,60390.84,0.19,Card
101534,2025-02-08,North,Laptop,2,60433.66,0.13,Wallet
106674,2025-06-17,West,Laptop,1,58435.84,0.29,Wallet
102215,2025-02-25,West,Camera,1,48066.04,0.24,UPI
106865,2025-06-22,South,Phone,1,30019.97,0.35,Card
104530,2025-04-25,North,Headphones,1,2924.18,0.14,UPI
105070,2025-05-08,North,Phone,1,31299.75,0.31,UPI
105959,2025-05-30,South,Phone,4,28433.69,0.14,Card
101828,2025-02-16,South,Headphones,1,3225.79,0.05,UPI
101331,2025-02-03,East,Camera,1,39060.09,0.15,Card
106075,2025-06-02,West,Camera,1,48397.83,0.26,Card
102878,2025-03-14,North,Laptop,1,52780.83,0.23,Wallet
100276,2025-01-08,North,Headphones,1,2947.3,0.05,Wallet
106099,2025-06-03,South,Tablet,1,23751.57,0.14,UPI
102090,2025-02-22,West,Phone,1,31042.43,0.23,Card
101122,2025-01-30,East,Smartwatch,1,8919.28,0.34,Wallet
100874,2025-01-24,South,Tablet,1,20132.0,0.14,COD
100544,2025-01-14,South,Headphones,1,3373.97,0.35,COD
105928,2025-05-30,South,Phone,1,25426.61,0.26,Card
107079,2025-06-28,West,Laptop,1,60589.84,0.09,Wallet
105606,2025-05-22,West,Camera,3,42953.44,0.16,UPI
100642,2025-01-16,South,Camera,2,43742.89,0.03,COD
102773,2025-03-11,East,Smartwatch,1,7922.7,0.17,COD
101528,2025-02-08,East,Camera,1,43692.8,0.23,Card
106261,2025-06-07,West,Tablet,1,18360.26,0.24,Wallet
106254,2025-06-07,South,Phone,1,29619.75,0.08,COD
101271,2025-02-02,North,Headphones,1,3300.15,0.1,Wallet
106341,2025-06-09,South,Laptop,1,70800.96,0.19,UPI
105904,2025-05-29,West,Camera,1,46587.51,0.1,Card
106222,2025-06-06,West,Camera,1,44795.47,0.17,UPI
103682,2025-04-03,East,Camera,1,43934.08,0.25,Card
102620,2025-03-07,South,Phone,1,30758.71,0.16,UPI
100654,2025-01-17,South,Laptop,1,64194.32,0.19,COD
102555,2025-03-06,South,Camera,1,39610.7,0.09,Card
102488,2025-03-04,West,Headphones,1,3228.49,0.1,Wallet
102019,2025-02-20,South,Headphones,2,3033.57,0.2,Wallet
106451,2025-06-12,West,Phone,1,31854.7,0.18,Wallet
100687,2025-01-18,East,Headphones,1,2597.69,0.29,Card
105425,2025-05-17,South,Camera,1,48316.5,0.14,COD
104571,2025-04-26,East,Headphones,1,2939.2,0.04,UPI
103588,2025-04-01,East,Smartwatch,1,8549.98,0.06,Card
103993,2025-04-11,South,Tablet,1,21879.91,0.21,Wallet
106597,2025-06-15,North,Smartwatch,1,8088.27,0.12,UPI
100162,2025-01-05,East,Laptop,1,61620.56,0.12,Card
103315,2025-03-25,North,Headphones,5,2940.45,0.09,COD
101145,2025-01-31,West,Phone,1,28749.88,0.3,Card
102345,2025-02-28,South,Tablet,1,21619.09,0.24,Card
106686,2025-06-18,North,Smartwatch,1,7635.58,0.23,Wallet
100448,2025-01-11,East,Camera,1,47389.52,,Card
104766,2025-04-30,West,Laptop,1,63073.45,0.35,Wallet
102358,2025-02-28,East,Smartwatch,1,7393.96,0.12,Wallet
105749,2025-05-25,East,Headphones,1,3178.79,0.26,Card
105225,2025-05-12,West,Laptop,1,60064.51,0.15,Card
105932,2025-05-30,North,Tablet,1,20743.07,0.12,Card
104492,2025-04-24,South,Phone,3,29757.67,0.22,Card
101513,2025-02-07,North,Smartwatch,1,8212.53,0.09,Card
102459,2025-03-03,North,Smartwatch,1,7002.51,0.15,Card
106203,2025-06-05,North,Headphones,1,2988.34,0.08,Card
106210,2025-06-05,West,Tablet,1,19795.1,0.27,UPI
104691,2025-04-29,East,Tablet,1,21287.66,0.08,COD
103913,2025-04-09,East,Tablet,1,20200.91,0.08,Wallet
104714,2025-04-29,South,Tablet,1,19606.3,0.12,UPI
101344,2025-02-04,South,Headphones,1,3133.45,0.25,COD
102304,2025-02-27,South,Camera,1,38620.47,0.28,Card
100730,2025-01-19,South,Laptop,1,60077.61,0.18,UPI
105469,2025-05-18,West,Camera,1,48684.08,0.35,COD
104708,2025-04-29,North,Tablet,1,20924.79,0.27,UPI
107016,2025-06-26,East,Camera,1,52814.69,0.29,UPI
101791,2025-02-15,West,Headphones,1,2731.29,0.1,UPI
101347,2025-02-04,West,Headphones,1,2998.25,0.09,Card
103258,2025-03-23,East,Tablet,1,17757.64,0.03,COD
106054,2025-06-02,South,Headphones,1,2938.01,0.17,Wallet
103836,2025-04-07,North,Tablet,1,17213.37,0.12,UPI
100507,2025-01-13,West,Phone,1,29400.98,0.19,Wallet
107068,2025-06-27,North,Laptop,4,64350.86,0.23,COD
105566,2025-05-21,East,Tablet,1,16064.41,0.17,UPI
106779,2025-06-20,North,Laptop,1,58327.57,0.14,COD
106249,2025-06-06,East,Camera,1,42439.86,0.03,Wallet
101409,2025-02-05,North,Tablet,2,21343.35,0.12,UPI
105993,2025-05-31,South,Phone,1,27296.46,0.11,COD
106296,2025-06-08,East,Headphones,1,2533.6,0.18,UPI
102707,2025-03-10,East,Phone,3,30477.56,0.23,Wallet
100717,2025-01-19,North,Phone,1,28982.67,0.17,UPI
105451,2025-05-18,East,Laptop,1,66250.02,0.35,COD
105952,2025-05-30,South,Laptop,1,55731.46,0.23,Card
